prompt_id,model_name,s_bert_pred,m_bert_pred
32179,gpt-5,1,1
32252,gpt-5,1,1
32339,gpt-5,1,1
32401,gpt-5,1,1
32562,gpt-5,1,1
32779,gpt-5,1,1
33272,gpt-5,1,1
33346,gpt-5,1,1
33439,gpt-5,1,1
33576,gpt-5,1,1
33630,gpt-5,1,1
33652,gpt-5,1,1
33667,gpt-5,1,1
33754,gpt-5,1,1
33762,gpt-5,1,1
33770,gpt-5,1,1
33995,gpt-5,1,1
34081,gpt-5,1,1
34196,gpt-5,1,1
34237,gpt-5,1,1
34244,gpt-5,1,1
34395,gpt-5,1,1
34408,gpt-5,1,1
34440,gpt-5,1,1
34549,gpt-5,1,1
34566,gpt-5,1,1
34647,gpt-5,1,1
34666,gpt-5,1,1
34668,gpt-5,1,1
34677,gpt-5,1,1
34876,gpt-5,1,1
34999,gpt-5,1,1
35070,gpt-5,1,1
35092,gpt-5,1,1
35208,gpt-5,1,1
35423,gpt-5,1,1
255,gpt-5-mini,1,1
296,gpt-5-mini,1,1
328,gpt-5-mini,1,1
476,gpt-5-mini,1,1
513,gpt-5-mini,1,1
688,gpt-5-mini,1,1
763,gpt-5-mini,1,1
972,gpt-5-mini,1,1
1042,gpt-5-mini,1,1
1479,gpt-5-mini,1,1
1633,gpt-5-mini,1,1
1658,gpt-5-mini,1,1
1721,gpt-5-mini,1,1
1814,gpt-5-mini,1,1
2003,gpt-5-mini,1,1
2020,gpt-5-mini,1,1
2178,gpt-5-mini,1,1
2368,gpt-5-mini,1,0
2740,gpt-5-mini,1,1
2860,gpt-5-mini,1,1
2891,gpt-5-mini,1,1
2956,gpt-5-mini,1,1
3054,gpt-5-mini,1,1
3157,gpt-5-mini,1,1
3321,gpt-5-mini,1,1
3433,gpt-5-mini,1,1
3557,gpt-5-mini,1,1
3597,gpt-5-mini,1,1
3864,gpt-5-mini,1,1
3930,gpt-5-mini,1,1
3935,gpt-5-mini,1,1
8439,gpt-5-mini,1,1
8485,gpt-5-mini,1,1
8674,gpt-5-mini,1,1
8778,gpt-5-mini,1,1
8817,gpt-5-mini,1,1
8932,gpt-5-mini,1,1
8951,gpt-5-mini,1,1
9066,gpt-5-mini,1,1
9085,gpt-5-mini,1,1
9091,gpt-5-mini,1,1
9357,gpt-5-mini,1,1
9558,gpt-5-mini,1,1
9569,gpt-5-mini,1,1
9708,gpt-5-mini,1,1
9822,gpt-5-mini,1,1
9918,gpt-5-mini,1,1
9938,gpt-5-mini,1,1
10008,gpt-5-mini,1,1
10086,gpt-5-mini,1,1
10120,gpt-5-mini,1,1
10363,gpt-5-mini,1,1
10642,gpt-5-mini,1,1
10787,gpt-5-mini,1,1
11278,gpt-5-mini,1,1
11328,gpt-5-mini,0,1
11422,gpt-5-mini,1,1
11529,gpt-5-mini,0,1
11584,gpt-5-mini,1,1
11861,gpt-5-mini,1,1
11880,gpt-5-mini,1,1
11885,gpt-5-mini,1,1
11945,gpt-5-mini,0,1
12130,gpt-5-mini,1,1
12134,gpt-5-mini,1,1
12368,gpt-5-mini,1,1
12505,gpt-5-mini,1,1
12621,gpt-5-mini,1,1
12631,gpt-5-mini,1,1
12739,gpt-5-mini,1,1
12789,gpt-5-mini,1,1
12915,gpt-5-mini,1,1
13144,gpt-5-mini,1,1
13216,gpt-5-mini,1,1
13219,gpt-5-mini,1,1
13356,gpt-5-mini,1,1
13403,gpt-5-mini,1,1
13683,gpt-5-mini,1,1
13927,gpt-5-mini,1,1
13953,gpt-5-mini,1,1
13968,gpt-5-mini,1,1
14102,gpt-5-mini,1,1
14132,gpt-5-mini,1,1
14147,gpt-5-mini,1,1
14285,gpt-5-mini,1,1
14306,gpt-5-mini,1,1
14447,gpt-5-mini,1,1
14561,gpt-5-mini,1,0
14881,gpt-5-mini,1,0
15174,gpt-5-mini,1,0
15197,gpt-5-mini,1,0
15202,gpt-5-mini,1,0
15225,gpt-5-mini,1,0
15330,gpt-5-mini,1,0
15424,gpt-5-mini,1,0
15465,gpt-5-mini,1,0
15539,gpt-5-mini,1,0
15662,gpt-5-mini,1,0
15900,gpt-5-mini,1,0
15996,gpt-5-mini,1,0
16466,gpt-5-mini,1,0
16505,gpt-5-mini,1,0
16524,gpt-5-mini,1,0
16603,gpt-5-mini,1,0
16627,gpt-5-mini,1,0
16650,gpt-5-mini,1,0
16693,gpt-5-mini,1,0
16723,gpt-5-mini,1,0
16810,gpt-5-mini,1,0
16894,gpt-5-mini,1,1
17040,gpt-5-mini,1,1
17049,gpt-5-mini,1,1
17055,gpt-5-mini,1,1
17221,gpt-5-mini,1,1
17304,gpt-5-mini,1,1
18341,gpt-5-mini,1,1
18443,gpt-5-mini,1,1
18504,gpt-5-mini,1,1
18618,gpt-5-mini,1,1
18708,gpt-5-mini,1,1
19160,gpt-5-mini,1,1
19199,gpt-5-mini,1,1
19386,gpt-5-mini,1,1
19395,gpt-5-mini,1,1
19499,gpt-5-mini,1,1
19538,gpt-5-mini,1,1
19551,gpt-5-mini,1,1
19699,gpt-5-mini,1,1
19838,gpt-5-mini,1,1
19934,gpt-5-mini,1,1
19964,gpt-5-mini,1,1
20073,gpt-5-mini,1,0
20160,gpt-5-mini,1,1
20210,gpt-5-mini,1,1
20250,gpt-5-mini,1,1
20262,gpt-5-mini,1,0
20384,gpt-5-mini,1,1
20401,gpt-5-mini,1,1
20444,gpt-5-mini,1,1
20724,gpt-5-mini,1,1
20882,gpt-5-mini,1,1
20919,gpt-5-mini,1,1
20985,gpt-5-mini,1,1
21018,gpt-5-mini,1,1
21027,gpt-5-mini,1,1
21496,gpt-5-mini,1,1
21510,gpt-5-mini,1,1
21601,gpt-5-mini,1,1
21618,gpt-5-mini,1,1
21659,gpt-5-mini,1,1
21693,gpt-5-mini,1,1
21729,gpt-5-mini,1,1
22187,gpt-5-mini,1,1
22236,gpt-5-mini,1,1
22418,gpt-5-mini,1,1
22645,gpt-5-mini,1,1
22805,gpt-5-mini,1,1
22837,gpt-5-mini,1,1
22912,gpt-5-mini,1,1
22971,gpt-5-mini,1,1
23084,gpt-5-mini,1,1
23252,gpt-5-mini,1,1
23266,gpt-5-mini,1,1
23322,gpt-5-mini,1,1
23341,gpt-5-mini,1,1
23394,gpt-5-mini,1,1
23419,gpt-5-mini,1,1
23557,gpt-5-mini,1,1
23650,gpt-5-mini,1,1
23758,gpt-5-mini,1,1
23774,gpt-5-mini,1,1
23802,gpt-5-mini,1,1
23955,gpt-5-mini,1,1
24053,gpt-5-mini,1,1
24071,gpt-5-mini,1,1
24154,gpt-5-mini,1,1
24208,gpt-5-mini,1,1
24521,gpt-5-mini,1,1
24549,gpt-5-mini,1,1
24662,gpt-5-mini,1,1
24666,gpt-5-mini,1,1
24787,gpt-5-mini,1,1
25024,gpt-5-mini,1,1
25162,gpt-5-mini,1,1
25303,gpt-5-mini,1,1
25414,gpt-5-mini,1,1
25486,gpt-5-mini,1,1
25487,gpt-5-mini,1,1
25600,gpt-5-mini,1,1
25716,gpt-5-mini,1,1
25803,gpt-5-mini,1,1
25938,gpt-5-mini,1,1
25947,gpt-5-mini,1,1
26316,gpt-5-mini,1,1
26335,gpt-5-mini,1,1
26467,gpt-5-mini,1,1
26528,gpt-5-mini,1,1
26612,gpt-5-mini,1,1
26630,gpt-5-mini,1,0
26789,gpt-5-mini,1,1
26794,gpt-5-mini,1,1
26800,gpt-5-mini,1,1
26916,gpt-5-mini,1,0
27120,gpt-5-mini,1,1
27228,gpt-5-mini,1,0
27281,gpt-5-mini,1,1
27373,gpt-5-mini,1,1
27458,gpt-5-mini,1,0
27611,gpt-5-mini,1,1
27675,gpt-5-mini,1,1
27945,gpt-5-mini,1,1
27973,gpt-5-mini,1,1
28134,gpt-5-mini,1,1
28386,gpt-5-mini,1,1
28568,gpt-5-mini,1,1
28569,gpt-5-mini,1,1
28637,gpt-5-mini,1,1
28663,gpt-5-mini,1,1
28727,gpt-5-mini,1,0
28879,gpt-5-mini,1,1
28931,gpt-5-mini,1,1
29010,gpt-5-mini,1,1
29067,gpt-5-mini,1,1
29096,gpt-5-mini,1,1
29112,gpt-5-mini,1,1
29166,gpt-5-mini,1,1
29222,gpt-5-mini,1,1
29225,gpt-5-mini,1,1
29227,gpt-5-mini,1,1
29231,gpt-5-mini,1,1
29344,gpt-5-mini,1,1
29363,gpt-5-mini,1,1
29376,gpt-5-mini,1,1
29569,gpt-5-mini,1,1
29650,gpt-5-mini,1,1
29692,gpt-5-mini,1,1
29734,gpt-5-mini,1,1
29893,gpt-5-mini,1,1
29914,gpt-5-mini,1,1
29954,gpt-5-mini,1,1
30167,gpt-5-mini,1,1
30189,gpt-5-mini,1,1
30414,gpt-5-mini,1,1
30467,gpt-5-mini,1,1
30591,gpt-5-mini,1,1
30610,gpt-5-mini,1,1
30621,gpt-5-mini,1,1
30641,gpt-5-mini,1,1
30744,gpt-5-mini,1,1
30753,gpt-5-mini,1,1
30786,gpt-5-mini,1,1
30828,gpt-5-mini,1,1
30947,gpt-5-mini,1,1
31044,gpt-5-mini,1,1
31074,gpt-5-mini,1,1
31144,gpt-5-mini,1,1
31266,gpt-5-mini,1,1
31303,gpt-5-mini,1,1
31388,gpt-5-mini,1,1
31446,gpt-5-mini,1,1
31542,gpt-5-mini,1,1
31663,gpt-5-mini,1,1
31803,gpt-5-mini,1,1
32071,gpt-5-mini,1,1
32179,gpt-5-mini,1,1
32252,gpt-5-mini,1,1
32339,gpt-5-mini,1,1
32401,gpt-5-mini,1,1
32562,gpt-5-mini,1,1
32779,gpt-5-mini,1,1
33272,gpt-5-mini,1,1
33346,gpt-5-mini,1,1
33439,gpt-5-mini,1,1
33576,gpt-5-mini,1,1
33630,gpt-5-mini,1,1
33652,gpt-5-mini,1,1
33667,gpt-5-mini,1,1
33754,gpt-5-mini,1,1
33762,gpt-5-mini,1,1
33770,gpt-5-mini,1,1
33995,gpt-5-mini,1,1
34081,gpt-5-mini,1,1
34196,gpt-5-mini,1,1
34237,gpt-5-mini,1,1
34244,gpt-5-mini,1,1
34395,gpt-5-mini,1,1
34408,gpt-5-mini,1,1
34440,gpt-5-mini,1,1
34549,gpt-5-mini,1,1
34566,gpt-5-mini,1,1
34647,gpt-5-mini,1,1
34666,gpt-5-mini,1,1
34668,gpt-5-mini,1,1
34677,gpt-5-mini,1,1
34876,gpt-5-mini,1,1
34999,gpt-5-mini,1,1
35070,gpt-5-mini,1,1
35092,gpt-5-mini,1,1
35208,gpt-5-mini,1,1
35423,gpt-5-mini,1,1
255,gpt-5-nano,1,1
296,gpt-5-nano,1,1
328,gpt-5-nano,1,1
476,gpt-5-nano,1,1
513,gpt-5-nano,1,1
688,gpt-5-nano,1,1
763,gpt-5-nano,1,1
972,gpt-5-nano,1,1
1042,gpt-5-nano,1,0
1479,gpt-5-nano,1,1
1633,gpt-5-nano,1,1
1658,gpt-5-nano,1,1
1721,gpt-5-nano,1,1
1814,gpt-5-nano,1,1
2003,gpt-5-nano,1,1
2020,gpt-5-nano,1,1
2178,gpt-5-nano,1,0
2368,gpt-5-nano,1,0
2740,gpt-5-nano,1,1
2860,gpt-5-nano,1,1
2891,gpt-5-nano,1,1
2956,gpt-5-nano,1,1
3054,gpt-5-nano,1,1
3157,gpt-5-nano,1,1
3321,gpt-5-nano,1,1
3433,gpt-5-nano,1,1
3557,gpt-5-nano,1,1
3597,gpt-5-nano,1,1
3864,gpt-5-nano,1,0
3930,gpt-5-nano,1,0
3935,gpt-5-nano,1,0
8439,gpt-5-nano,1,1
8485,gpt-5-nano,1,1
8674,gpt-5-nano,1,1
8778,gpt-5-nano,1,1
8817,gpt-5-nano,1,1
8932,gpt-5-nano,1,1
8951,gpt-5-nano,1,1
9066,gpt-5-nano,1,1
9085,gpt-5-nano,1,1
9091,gpt-5-nano,1,1
9357,gpt-5-nano,1,1
9558,gpt-5-nano,1,1
9569,gpt-5-nano,1,1
9708,gpt-5-nano,1,1
9822,gpt-5-nano,1,1
9918,gpt-5-nano,1,1
9938,gpt-5-nano,1,1
10008,gpt-5-nano,1,1
10086,gpt-5-nano,1,1
10120,gpt-5-nano,1,1
10363,gpt-5-nano,1,1
10642,gpt-5-nano,1,1
10787,gpt-5-nano,1,1
11278,gpt-5-nano,1,1
11328,gpt-5-nano,1,1
11422,gpt-5-nano,1,1
11529,gpt-5-nano,1,1
11584,gpt-5-nano,1,1
11861,gpt-5-nano,1,1
11880,gpt-5-nano,1,1
11885,gpt-5-nano,1,1
11945,gpt-5-nano,1,1
12130,gpt-5-nano,1,1
12134,gpt-5-nano,1,1
12368,gpt-5-nano,1,1
12505,gpt-5-nano,1,1
12621,gpt-5-nano,1,1
12631,gpt-5-nano,1,1
12739,gpt-5-nano,1,1
12789,gpt-5-nano,1,1
12915,gpt-5-nano,1,1
13144,gpt-5-nano,1,1
13216,gpt-5-nano,1,1
13219,gpt-5-nano,1,1
13356,gpt-5-nano,1,1
13403,gpt-5-nano,1,1
13683,gpt-5-nano,1,1
13927,gpt-5-nano,1,1
13953,gpt-5-nano,1,1
13968,gpt-5-nano,1,1
14102,gpt-5-nano,1,1
14132,gpt-5-nano,1,1
14147,gpt-5-nano,1,1
14285,gpt-5-nano,1,1
14306,gpt-5-nano,1,0
14447,gpt-5-nano,1,1
14561,gpt-5-nano,1,0
14881,gpt-5-nano,1,0
15174,gpt-5-nano,1,0
15197,gpt-5-nano,1,0
15202,gpt-5-nano,0,1
15225,gpt-5-nano,1,0
15330,gpt-5-nano,1,0
15424,gpt-5-nano,1,0
15465,gpt-5-nano,0,0
15539,gpt-5-nano,1,0
15662,gpt-5-nano,1,0
15900,gpt-5-nano,1,0
15996,gpt-5-nano,1,0
16466,gpt-5-nano,0,1
16505,gpt-5-nano,1,1
16524,gpt-5-nano,1,1
16603,gpt-5-nano,1,0
16627,gpt-5-nano,1,0
16650,gpt-5-nano,0,0
16693,gpt-5-nano,1,0
16723,gpt-5-nano,0,0
16810,gpt-5-nano,1,0
16894,gpt-5-nano,1,1
17040,gpt-5-nano,1,1
17049,gpt-5-nano,1,1
17055,gpt-5-nano,1,1
17221,gpt-5-nano,1,1
17304,gpt-5-nano,1,1
18341,gpt-5-nano,1,1
18443,gpt-5-nano,1,1
18504,gpt-5-nano,1,1
18618,gpt-5-nano,1,1
18708,gpt-5-nano,1,1
19160,gpt-5-nano,1,1
19199,gpt-5-nano,1,1
19386,gpt-5-nano,1,1
19395,gpt-5-nano,1,1
19499,gpt-5-nano,1,1
19538,gpt-5-nano,1,1
19551,gpt-5-nano,1,1
19699,gpt-5-nano,1,1
19838,gpt-5-nano,1,1
19934,gpt-5-nano,1,1
19964,gpt-5-nano,1,1
20073,gpt-5-nano,1,0
20160,gpt-5-nano,1,1
20210,gpt-5-nano,1,1
20250,gpt-5-nano,1,1
20262,gpt-5-nano,1,0
20384,gpt-5-nano,1,1
20401,gpt-5-nano,1,1
20444,gpt-5-nano,1,1
20724,gpt-5-nano,1,1
20882,gpt-5-nano,1,1
20919,gpt-5-nano,1,1
20985,gpt-5-nano,1,1
21018,gpt-5-nano,1,1
21027,gpt-5-nano,1,1
21496,gpt-5-nano,1,1
21510,gpt-5-nano,1,1
21601,gpt-5-nano,1,1
21618,gpt-5-nano,1,1
21659,gpt-5-nano,1,1
21693,gpt-5-nano,1,1
21729,gpt-5-nano,1,1
22187,gpt-5-nano,1,1
22236,gpt-5-nano,1,1
22418,gpt-5-nano,1,1
22645,gpt-5-nano,1,1
22805,gpt-5-nano,1,1
22837,gpt-5-nano,1,1
22912,gpt-5-nano,1,1
22971,gpt-5-nano,1,1
23084,gpt-5-nano,1,1
23252,gpt-5-nano,1,1
23266,gpt-5-nano,1,1
23322,gpt-5-nano,1,1
23341,gpt-5-nano,1,1
23394,gpt-5-nano,1,1
23419,gpt-5-nano,1,1
23557,gpt-5-nano,1,1
23650,gpt-5-nano,1,1
23758,gpt-5-nano,1,1
23774,gpt-5-nano,1,1
23802,gpt-5-nano,1,1
23955,gpt-5-nano,1,1
24053,gpt-5-nano,1,1
24071,gpt-5-nano,1,1
24154,gpt-5-nano,1,1
24208,gpt-5-nano,1,1
24521,gpt-5-nano,1,1
24549,gpt-5-nano,1,1
24662,gpt-5-nano,1,1
24666,gpt-5-nano,1,1
24787,gpt-5-nano,1,1
25024,gpt-5-nano,1,1
25162,gpt-5-nano,1,1
25303,gpt-5-nano,1,1
25414,gpt-5-nano,1,1
25486,gpt-5-nano,1,1
25487,gpt-5-nano,1,1
25600,gpt-5-nano,1,1
25716,gpt-5-nano,1,1
25803,gpt-5-nano,1,1
25938,gpt-5-nano,1,1
25947,gpt-5-nano,1,1
26316,gpt-5-nano,1,1
26335,gpt-5-nano,1,1
26467,gpt-5-nano,1,1
26528,gpt-5-nano,1,1
26612,gpt-5-nano,1,0
26630,gpt-5-nano,1,0
26789,gpt-5-nano,1,0
26794,gpt-5-nano,1,1
26800,gpt-5-nano,1,0
26916,gpt-5-nano,1,0
27120,gpt-5-nano,1,0
27228,gpt-5-nano,1,0
27281,gpt-5-nano,1,0
27373,gpt-5-nano,1,0
27458,gpt-5-nano,1,0
27611,gpt-5-nano,1,0
27675,gpt-5-nano,1,0
27945,gpt-5-nano,1,1
27973,gpt-5-nano,1,1
28134,gpt-5-nano,1,1
28386,gpt-5-nano,1,1
28568,gpt-5-nano,1,1
28569,gpt-5-nano,1,1
28637,gpt-5-nano,1,1
28663,gpt-5-nano,1,1
28727,gpt-5-nano,1,0
28879,gpt-5-nano,1,1
28931,gpt-5-nano,1,1
29010,gpt-5-nano,1,1
29067,gpt-5-nano,1,1
29096,gpt-5-nano,1,1
29112,gpt-5-nano,1,1
29166,gpt-5-nano,1,1
29222,gpt-5-nano,1,1
29225,gpt-5-nano,1,1
29227,gpt-5-nano,1,1
29231,gpt-5-nano,1,1
29344,gpt-5-nano,1,1
29363,gpt-5-nano,1,1
29376,gpt-5-nano,1,1
29569,gpt-5-nano,1,1
29650,gpt-5-nano,1,1
29692,gpt-5-nano,1,1
29734,gpt-5-nano,1,1
29893,gpt-5-nano,1,1
29914,gpt-5-nano,1,1
29954,gpt-5-nano,1,1
30167,gpt-5-nano,1,1
30189,gpt-5-nano,1,1
30414,gpt-5-nano,1,1
30467,gpt-5-nano,1,1
30591,gpt-5-nano,1,1
30610,gpt-5-nano,1,1
30621,gpt-5-nano,1,1
30641,gpt-5-nano,1,1
30744,gpt-5-nano,1,1
30753,gpt-5-nano,1,1
30786,gpt-5-nano,1,1
30828,gpt-5-nano,1,1
30947,gpt-5-nano,1,1
31044,gpt-5-nano,1,1
31074,gpt-5-nano,1,1
31144,gpt-5-nano,1,1
31266,gpt-5-nano,1,1
31303,gpt-5-nano,1,1
31388,gpt-5-nano,1,1
31446,gpt-5-nano,1,1
31542,gpt-5-nano,1,1
31663,gpt-5-nano,1,1
31803,gpt-5-nano,1,1
32071,gpt-5-nano,1,1
32179,gpt-5-nano,1,1
32252,gpt-5-nano,1,1
32339,gpt-5-nano,1,1
32401,gpt-5-nano,1,1
32562,gpt-5-nano,1,1
32779,gpt-5-nano,1,1
33272,gpt-5-nano,1,1
33346,gpt-5-nano,1,1
33439,gpt-5-nano,1,1
33576,gpt-5-nano,1,1
33630,gpt-5-nano,1,1
33652,gpt-5-nano,1,1
33667,gpt-5-nano,1,1
33754,gpt-5-nano,1,1
33762,gpt-5-nano,1,1
33770,gpt-5-nano,1,1
33995,gpt-5-nano,1,1
34081,gpt-5-nano,1,1
34196,gpt-5-nano,1,1
34237,gpt-5-nano,1,1
34244,gpt-5-nano,1,1
34395,gpt-5-nano,1,1
34408,gpt-5-nano,1,1
34440,gpt-5-nano,1,1
34549,gpt-5-nano,1,1
34566,gpt-5-nano,1,1
34647,gpt-5-nano,1,1
34666,gpt-5-nano,1,1
34668,gpt-5-nano,1,1
34677,gpt-5-nano,1,1
34876,gpt-5-nano,1,1
34999,gpt-5-nano,1,1
35070,gpt-5-nano,1,1
35092,gpt-5-nano,1,1
35208,gpt-5-nano,1,1
35423,gpt-5-nano,1,1
